customer_tweet_id,customer_text,company_tweet_id,company_text,is_resolved
66530,@AzureSupport https://t.co/4UtWciLPKE Hello thanks I have create and get an answer I'm trying to do it right now...,66532,@131216 No problem. Glad the engineers were able to help. Let us know if there is anything else we can help with! ^NW,True
66535,"@AzureSupport I know but with the new Mobile App, how can I find the authorization token?",66534,@131216 App. But this forum seems to have instructions for accessing your Mobile Service keys: https://t.co/cZBDeMVnsx  2 ^TW,True
66538,@azuresupport #azTechHelp I need help. I want to configure an app service for epi info https://t.co/nVzGtKnBoB but I don't know if it work with the new version of Mobile App,66537,@131216 tell you that this documentation does appear to be out of date.  2 ^TW,True
66542,@AzureSupport Where do I go to purchase Azure Active Directory licenses?,66540,@131217 We wanted to check back in and see if the documentation provided has helped you? Let us know! ^NW,True
66541,"@AzureSupport Yes, I found what I needed. Thank you.",66543,@131217 Glad to to hear it :) Have a good day. ^BG,True
66546,@AzureSupport I am interested in AAD with our Windows 10 PC's to use the Sync Your Settings feature. Will AAD Basic work for this?,66545,@131217 This forum seems to suggest that AAD Premium is required for this feature: https://t.co/95ECrIALpJ ^TW,True
66548,@AzureSupport I have opened the port in the firewall of the vrtual machine,66547,@131218 We wanted to check back in and see if the documentation provided has helped you? Let us know! ^NW,True
66556,"@azuresupport #azTechHelp
Im trying out Azure running a DC and a windows 2016 RDS. Two things. Web browsing from the RD session is slow and lagging. Also Font sizes too small when logging in from Win10 &amp; its not using same font or DPI size and I can't seem to adjust it. Help!",66555,"@131219 Hi, we wanted to follow up to make sure you received our last tweet. Let us know if you have any additional questions. ^NW",True
66559,@AzureSupport Yes that is correct.,66558,@131220 We wanted to check back in and see if the documentation provided has helped you? Let us know! ^NW,True
66562,"@AzureSupport I have used this tutorial, and in linux (ubuntu in my case ) i just allowed ports I need in firewall
https://t.co/i4TNm9SHFe",66561,"@131220 So to confirm, you've associated a Network Security Group with your VM? ^JI",True
66564,"@AzureSupport For some reason i can't open ports on my linux machine. I followed help documents tutorial, and it didn't work I also changed firewall settings in the linux but nothing happened. I need http and https ports open. Is there a way that you guys can assists ?",66563,"@131220 Hi, how did you attempt to open the ports? ^JI",True
66566,"@AzureSupport  I have a Wordpress website running on a Linux server and want to move my database to Azure. Will this work? My tables are mostly Innodb, with a few that are MySQL. Database is less than 1 GB. Please advise.",66565,"@131221 Hi, we just wanted to follow up to make sure you got our last tweet. If you have more questions, feel free to reach out to us again! ^NW",True
66569,"@AzureSupport It is still not resolved. There seems to be some confusion about the limit for Frontend VIPs for ALB. We got it increased to 200 in another subscription, but now i being told that limit is only 30",66568,"@131222 Thanks for flagging this. We've shared your comments with our Support Engineers, who shall reply back to you soon. ^SN",True
66574,"@AzureSupport Dear all, can you please look at the support request __credit_card__. I am waiting for a reply since last 5 days.",66573,@131222 We’re looking into your question and will have an update for you shortly.   ^DO,True
66577,"@azuresupport #azTechHelp
Hi,
Why my SAS can't access my blob storage other than these period 11AM to 1AM next day?",66576,@131223 We’re looking into your question and will have an update for you shortly.  ^BG,True
66580,"@azuresupport #azTechHelp   there is no way to connect from the remote control with the user, in all the same happens to me and I am putting the correct user",66579,@131224 Are you still seeing this issue? Let us know. We're here to help. ^NW,True
66584,@118056 How do I disable the Text Analytics API or at least regenerate the keys?,66582,@131225 Can you create a forum post with the tag “text-analytics-api” and send us the link? https://t.co/ylSGtw9O3B ^SN,True
66583,"@AzureSupport Sure, but, what link?",66585,@131225 Your newly created forum's link. This way we'll get it to an engineer to better assist. ^SN,True
66586,@AzureSupport https://t.co/nZrhI7q4L8,66587,@131225 Excellent! Thanks! ^TW,True
66588,@AzureSupport No response yet to a simple question. Can you help me?,66589,@131225 You can use the following PowerShell cmdlets to delete the account: https://t.co/60UEkB2Mnv ^JI,True
66590,@AzureSupport I dont use Power Shell like Many thousand other users. Any other advice?,66591,@131225 Here's some info about regenerating keys via the portal: https://t.co/t9glEdMtMc ^JI,True
66592,"@AzureSupport I cancelled the service through Azure, but is active in the other link( website)?",66593,"@131225 If you look in the portal, does it show Text Analytics API as active? ^PB",True
66595,"@AzureSupport I deleted it in azure, bu it is still active in the website. Any ideas?",66596,"@131225 Understood, please could you Direct Message us with your Sub ID so we can take a closer look at this?  ^DY
 https://t.co/EYpi1mphGM",True
66599,Azure の App Service のプランの変更の画面への行き方って、 Scale Up なんてメニューでしたっけ。 Scale Down がしたかったので、目が勝手にスルーしてて見つからなかったですよ。,66598,"@131226 Hi there, can you review the details on https://t.co/Z0SKnqcxbk and let us know if this helps. ^FC",True
71134,@AzureSupport Thanks folks!,71133,@131980 You're welcome! ^SN,True
71136,"@AzureSupport While you are poking the engineers, could you throw this at them too? Many thanks. https://t.co/oYy1R52UWt",71135,@131980 if you need further assistance. And we have asked for the engineers to look the second as well.  2 ^NW,True
71140,@AzureSupport #azTechHelp could anyone there have a look at this question and point us in the right direction? https://t.co/sp3aBxG8n5,71139,"@131980 Hi there, we'll escalate that to our engineering team so they can take a look for you :) ^DY",True
71143,"@AzureSupport the subscription to webinar doesn't work :  
https://t.co/iSVTFktPrT

 I have tried several times but no email is received with the link",71141,@131981 Sorry to hear that. Have you checked the spam/junk folder? ^BG,True
71142,@AzureSupport Yes. No email,71144,@131981 Feel free to provide us with your ticket number after this is done.  2 ^BG,True
71142,@AzureSupport Yes. No email,71145,@131981 We recommend filing a free subscription management support case about this here: https://t.co/heO4tfFVts.  1 ^BG,True
71142,@AzureSupport Yes. No email,71146,@131981 Just checking in to see if you managed to create a support case? ^BG,True
71149,@AzureSupport @131983 @131983 don't leave me hanging!,71147,@131982 Hi. We just wanted to follow up on your tweet to make sure you got help from our friends in @131983? Let us know! ^NW,True
71153,"@AzureSupport @131983 We're in bizspark but we need bizspark plus. We're not in an accelerator, though. Any help with that?",71152,@131982 We'll let our friends @131983 address this further. ^JI,True
71155,@118056 we're considering switching from aws but we still have a huge amount of AWS activate credits. Do you do anything similar to help startups beyond the $200 credit you offer?,71154,@131982 We have @131983 ! https://t.co/MbCcalMhQa ^TW,True
71136,"@AzureSupport While you are poking the engineers, could you throw this at them too? Many thanks. https://t.co/oYy1R52UWt",71137,@131980 A forum engineer has replied to your first post. Please have a look and reply to the thread  1 ^NW,True
74054,@AzureSupport Nah all good. @132577 Scott just demo'ed this connector and sentiment analysis and I wanted to see if you catch this!,74053,@132576 No problem. Glad it worked. Have a nice day ^NW,True
74058,classic portalのせいかわからないけど、ほとんど何も見えない。portal azure comに繋ぎたい。,74057,"@131226 Please note that we can only reply in English. Can you DM us with more info about your issue? ^SN
 https://t.co/EYpi1mphGM",True
74062,@AzureSupport Thanks guys. Just saw @132577 demo #azure logicapps. Great response time :),74061,@132578 Thanks. Let us know if there is anything else we can help with. ^NW,True
74064,@132577 is actively monitoring all of #Azure. This is so bad,74063,"@132578 Hi, how can we help you? ^NW",True
74055,@AzureSupport Azure is bad bad bad bad! Just want to know if Cognitive Services / Logic Apps catches it :),74056,@132576 Hi. We're sorry to hear if you have had a bad experience. Would you mind elaboration on your issues and we will be happy to help! ^NW,True
74066,@AzureSupport fundamentals of Azure Function Link. My question not been read properly,74065,@132579 Apologies. Could you please raise up your question on https://t.co/9uyd0PofVo and send us the link of your forum post? ^SN,True
74068,"@AzureSupport No, shared articles out of context",74067,@132579 Understood. Have a look at this documentation and let us know if you there is anything else we can help with: https://t.co/qJSGS1ajFj ^NW,True
74070,@AzureSupport I want to implement Azure Batch functionality within Azure Functions @132580,74069,"@132579 Hi, did the previous documentation we sent assist answer your question? ^NW",True
74073,@132580  how yo use batch functionality in Azure Functions?,74072,@132579 We’re looking into your question and will have an update for you shortly.   ^DO,True
79903,@azuresupport #azTechHelp Our server is online but we can't connect anymore. already tried restart and shutdown. Our subscription is called SteMaTo and our virtual machine name is bescodev,79902,"@133730 Hi there. Could you DM us with your SubID and region and we will be able to help you further.  ^NW
 https://t.co/EYpi1mphGM",True
84089,"@118056 I'm having serious issues running any java function on Azure Functions. Even the basic hello world times out after 5 min. I know it's an early preview, any support hints?",84088,@134488 Hi there! Please post about this on https://t.co/923oV1HGoY and send us the link. We'll get it to an engineer to assist. ^SN,True
